row index,Country,Project,Status,Location Lat,Location Long,Mine Type,Company,Economic Mineralogy,Principal Process,Column 9,Mt,Column 11,Column 12
23,Australia,Area 55,Deposit,,,OC,China Minmetals,,HM,Indicated,12.2,%Ni,0.2
23,Australia,Area 55,Deposit,,,OC,China Minmetals,,HM,Indicated,12.2,%Co,0.21
24,South Africa,Aurora,Deposit,,,,Sylvania Pt,,,Inferred,133.43,%Cu,0.10798927886436387
24,South Africa,Aurora,Deposit,,,,Sylvania Pt,,,Inferred,133.43,g/t Au,0.09351551799999999
24,South Africa,Aurora,Deposit,,,,Sylvania Pt,,,Inferred,133.43,%Ni,0.20463110206781226
24,South Africa,Aurora,Deposit,,,,Sylvania Pt,,,Inferred,133.43,g/t Pt,0.5610813160000001
24,South Africa,Aurora,Deposit,,,,Sylvania Pt,,,Inferred,133.43,g/t Pd,0.6854033
25,Australia,Avalon-Bulong,C&M,,,OC,"Dragon Mountain Gold, Wingstar Investments",,HPAL,Indicated,88,%Ni,0.86
25,Australia,Avalon-Bulong,C&M,,,OC,"Dragon Mountain Gold, Wingstar Investments",,HPAL,Indicated,88,%Co,0.053
25,Australia,Avalon-Bulong,C&M,,,OC,"Dragon Mountain Gold, Wingstar Investments",,HPAL,Inferred,81.8,%Ni,0.79
25,Australia,Avalon-Bulong,C&M,,,OC,"Dragon Mountain Gold, Wingstar Investments",,HPAL,Inferred,81.8,%Co,0.06
26,Australia,Avebury,C&M,,,UG,Dundas Mining,,F,Measured,3.8,%Ni,1.1
26,Australia,Avebury,C&M,,,UG,Dundas Mining,,F,Indicated,4.9,%Ni,0.9
26,Australia,Avebury,C&M,,,UG,Dundas Mining,,F,Inferred,20.7,%Ni,0.8
27,Serbia,Ba,Deposit,,,,unknown,,,Inferred,2.5,%Ni,1.55
28,USA,Babbit-Minnamax,Deposit,51.76,-86.71,,unknown,,,Inferred,330.2208,%Cu,0.84
28,USA,Babbit-Minnamax,Deposit,51.76,-86.71,,unknown,,,Inferred,330.2208,%Ni,0.19
29,Sweden,Backviken,Deposit,,,,unknown,,,Inferred,0.07,%Cu,0.27
29,Sweden,Backviken,Deposit,,,,unknown,,,Inferred,0.07,%Ni,0.46
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Measured,169.01,%Cu,0.053973729365126316
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Measured,169.01,g/t Au,0.15692089225489614
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Measured,169.01,%Ni,0.1627684752381516
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Measured,169.01,g/t Pt,3.8727634341163246
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Measured,169.01,g/t Pd,1.7400606827998344
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Measured,169.01,g/t Rh,0.46323098041536004
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Indicated,123.4,%Cu,0.050729335494327385
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Indicated,123.4,g/t Au,0.13868732576985413
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Indicated,123.4,%Ni,0.15887520259319285
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Indicated,123.4,g/t Pt,3.6139807666126416
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Indicated,123.4,g/t Pd,1.6354221977309562
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Indicated,123.4,g/t Rh,0.4491579303079417
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Inferred,55.540000000000006,%Cu,0.05654303204897371
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Inferred,55.540000000000006,g/t Au,0.167730140439323
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Inferred,55.540000000000006,%Ni,0.16585163845876846
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Inferred,55.540000000000006,g/t Pt,3.919121570039611
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Inferred,55.540000000000006,g/t Pd,1.747478970111631
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Inferred,55.540000000000006,g/t Rh,0.44931811307166003
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Proven,60.910000000000004,%Cu,0.09729272697422425
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Proven,60.910000000000004,g/t Au,0.17392956821539976
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Proven,60.910000000000004,%Ni,0.21475127236906913
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Proven,60.910000000000004,g/t Pt,2.9358104843211295
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Proven,60.910000000000004,g/t Pd,1.236532099819406
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Proven,60.910000000000004,g/t Rh,0.2313882876374979
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Probable,64.31,%Cu,0.04445809360908101
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Probable,64.31,g/t Au,0.07572763178354844
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Probable,64.31,%Ni,0.1513497123308972
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Probable,64.31,g/t Pt,2.4107949619032807
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Probable,64.31,g/t Pd,1.1161566474887266
30,South Africa,Bafokeng-Rasimone,,,,,"Royal Bafokeng, Anglo Am Pt",,,Probable,64.31,g/t Rh,0.33619648577204164
31,Indonesia,Bahodopi,Deposit,,,,Vale,,RKEF,Inferred,175,%Ni,1.77
32,China,Baimazhai,,,,,unknown,,,Inferred,3.8,%Cu,0.81
32,China,Baimazhai,,,,,unknown,,,Inferred,3.8,%Ni,1.03
33,Guatemala,Baja Verapaz,Deposit,,,,unknown,,,Inferred,40,%Ni,1.35
33,Guatemala,Baja Verapaz,Deposit,,,,unknown,,,Inferred,40,%Co,0.04
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Measured,6.698,%Cu,0.08862728476852891
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Measured,6.698,g/t Au,0.23825999999999997
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Measured,6.698,%Ni,0.2156295867868934
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Measured,6.698,g/t Pt,4.05669
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Measured,6.698,g/t Pd,1.68663
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Measured,6.698,g/t Rh,0.28841999999999995
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Indicated,50.986999999999995,%Cu,0.04147684110533801
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Indicated,50.986999999999995,g/t Au,0.09393381842430425
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Indicated,50.986999999999995,%Ni,0.1490330431376395
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Indicated,50.986999999999995,g/t Pt,3.1791663369094088
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Indicated,50.986999999999995,g/t Pd,1.4525827289309041
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Indicated,50.986999999999995,g/t Rh,0.41587007590170044
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Inferred,21.32,%Cu,0.05608480366392543
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Inferred,21.32,g/t Au,0.12568529080675425
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Inferred,21.32,%Ni,0.15620543421284055
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Inferred,21.32,g/t Pt,3.1799967016885553
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Inferred,21.32,g/t Pd,1.4082384803001877
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Inferred,21.32,g/t Rh,0.35106618386491556
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Proven,7.052,%Cu,0.08862728476852891
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Proven,7.052,g/t Au,0.19304
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Proven,7.052,%Ni,0.2156295867868934
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Proven,7.052,g/t Pt,3.28676
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Proven,7.052,g/t Pd,1.36652
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Proven,7.052,g/t Rh,0.23368
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Probable,54.07000000000001,%Cu,0.04129163672516266
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Probable,54.07000000000001,g/t Au,0.07548150175698168
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Probable,54.07000000000001,%Ni,0.1487714555335761
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Probable,54.07000000000001,g/t Pt,2.556047149990752
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Probable,54.07000000000001,g/t Pd,1.1679334270390234
34,South Africa,Bakubung (Ledig-Frischgewaagd),,,,,"Wesizwe, Anglo Am Pt",,,Probable,54.07000000000001,g/t Rh,0.33444352136119837
35,Australia,Bamboo Creek,Deposit,,,UG,"Kitchener Mining50%, Destra25%, Haoma Mining25%",,F,Inferred,1.025,%Ni,0.8
36,Australia,Barnes Hill,Deposit,,,OC,unclear,,HPAL,Indicated,5.674,%Ni,0.82
36,Australia,Barnes Hill,Deposit,,,OC,unclear,,HPAL,Indicated,5.674,%Co,0.06
36,Australia,Barnes Hill,Deposit,,,OC,unclear,,HPAL,Indicated,5.674,%Fe,18.394832908586565
36,Australia,Barnes Hill,Deposit,,,OC,unclear,,HPAL,Inferred,0.933,%Ni,0.77
36,Australia,Barnes Hill,Deposit,,,OC,unclear,,HPAL,Inferred,0.933,%Co,0.05
36,Australia,Barnes Hill,Deposit,,,OC,unclear,,HPAL,Inferred,0.933,%Fe,17.27575562137217
37,Brazil,Barro Alto,Operating,,,,Anglo American,,,Measured,14.4,%Ni,1.4116666666666666
37,Brazil,Barro Alto,Operating,,,,Anglo American,,,Indicated,49.6,%Ni,1.2409677419354839
37,Brazil,Barro Alto,Operating,,,,Anglo American,,,Inferred,17.5,%Ni,1.2688571428571427
37,Brazil,Barro Alto,Operating,,,,Anglo American,,,Proven,13.9,%Ni,1.42
37,Brazil,Barro Alto,Operating,,,,Anglo American,,,Probable,38.1,%Ni,1.27
38,USA,Benbow,Deposit,,,,unknown,,,Inferred,9.25344,%Cu,0.25
38,USA,Benbow,Deposit,,,,unknown,,,Inferred,9.25344,%Ni,0.26
39,South Africa,Berg,,,,,Platfields,,,Indicated,13.685,%Cu,0.02914859532982291
39,South Africa,Berg,,,,,Platfields,,,Indicated,13.685,g/t Au,0.02
39,South Africa,Berg,,,,,Platfields,,,Indicated,13.685,%Ni,0.11240231217618901
39,South Africa,Berg,,,,,Platfields,,,Indicated,13.685,g/t Pt,1.32
39,South Africa,Berg,,,,,Platfields,,,Indicated,13.685,g/t Pd,0.59
39,South Africa,Berg,,,,,Platfields,,,Indicated,13.685,g/t Rh,0.24
39,South Africa,Berg,,,,,Platfields,,,Inferred,9.945,%Cu,0.02914859532982291
39,South Africa,Berg,,,,,Platfields,,,Inferred,9.945,g/t Au,0.03
39,South Africa,Berg,,,,,Platfields,,,Inferred,9.945,%Ni,0.11240231217618901
39,South Africa,Berg,,,,,Platfields,,,Inferred,9.945,g/t Pt,2.36
39,South Africa,Berg,,,,,Platfields,,,Inferred,9.945,g/t Pd,0.98
39,South Africa,Berg,,,,,Platfields,,,Inferred,9.945,g/t Rh,0.38
40,Philippines,Berong,Operating,,,OC,DMCI Holdings,,DSO,Inferred,9.13,%Ni,1.55
40,Philippines,Berong,Operating,,,OC,DMCI Holdings,,DSO,Inferred,9.13,%Co,0.08
41,India,Bhimatangar,Deposit,,,,Indian Gov't,,,Inferred,63.9,%Ni,1.03
41,India,Bhimatangar,Deposit,,,,Indian Gov't,,,Inferred,63.9,%Co,0.15
42,Zimbabwe,Bindura (Trojan-Shangani-Hunter's Road),C&M?,,,,Asa Resource Group,,,Measured,3.55,%Ni,0.96
42,Zimbabwe,Bindura (Trojan-Shangani-Hunter's Road),C&M?,,,,Asa Resource Group,,,Indicated,37.627,%Ni,0.57
42,Zimbabwe,Bindura (Trojan-Shangani-Hunter's Road),C&M?,,,,Asa Resource Group,,,Inferred,10.55,%Ni,0.62
42,Zimbabwe,Bindura (Trojan-Shangani-Hunter's Road),C&M?,,,,Asa Resource Group,,,Proven,1.72,%Ni,1.07
42,Zimbabwe,Bindura (Trojan-Shangani-Hunter's Road),C&M?,,,,Asa Resource Group,,,Probable,0.69,%Cu,1.08
43,Australia,Binti Binti,Deposit,,,OC,Pioneer Resources,,HPAL?,Inferred,2.8,%Ni,0.91
43,Australia,Binti Binti,Deposit,,,OC,Pioneer Resources,,HPAL?,Inferred,2.8,%Co,0.09
44,USA,Birch Lake,Deposit,47.75,-91.8,,Antofagasta (through Twin Metals),,,Indicated,90.4,%Cu,0.52
44,USA,Birch Lake,Deposit,47.75,-91.8,,Antofagasta (through Twin Metals),,,Indicated,90.4,%Ni,0.16
44,USA,Birch Lake,Deposit,47.75,-91.8,,Antofagasta (through Twin Metals),,,Inferred,217,%Cu,0.46
44,USA,Birch Lake,Deposit,47.75,-91.8,,Antofagasta (through Twin Metals),,,Inferred,217,%Ni,0.15
45,Australia,Black Hills-North Monger,Deposit,,,OC,"Western Resources, Zetek Resources",,HPAL?,Inferred,30,%Ni,0.64
45,Australia,Black Hills-North Monger,Deposit,,,OC,"Western Resources, Zetek Resources",,HPAL?,Inferred,30,%Co,0.03
45,Australia,Black Hills-North Monger,Deposit,,,OC,"Western Resources, Zetek Resources",,HPAL?,Inferred,30,%Fe,12.98
46,Australia,Black Swan-Silver Swan,C&M,,,UG,Poseidon Nickel,,F,Indicated,9.652,%Cu,0.0019846932157218835
46,Australia,Black Swan-Silver Swan,C&M,,,UG,Poseidon Nickel,,F,Indicated,9.652,%Ni,0.7258474927476172
46,Australia,Black Swan-Silver Swan,C&M,,,UG,Poseidon Nickel,,F,Indicated,9.652,%Co,0.010705668698923336
46,Australia,Black Swan-Silver Swan,C&M,,,UG,Poseidon Nickel,,F,Inferred,21.184,%Cu,0.0019846932157218835
46,Australia,Black Swan-Silver Swan,C&M,,,UG,Poseidon Nickel,,F,Inferred,21.184,%Ni,0.5735857250755287
46,Australia,Black Swan-Silver Swan,C&M,,,UG,Poseidon Nickel,,F,Inferred,21.184,%Co,0.010705668698923336
46,Australia,Black Swan-Silver Swan,C&M,,,UG,Poseidon Nickel,,F,Probable,3.427,%Cu,0.26
46,Australia,Black Swan-Silver Swan,C&M,,,UG,Poseidon Nickel,,F,Probable,3.427,%Ni,0.72
46,Australia,Black Swan-Silver Swan,C&M,,,UG,Poseidon Nickel,,F,Probable,3.427,%Co,0.11
47,Canada,Blue Lake,Deposit,,,,unknown,,,Inferred,4.374917,%Cu,0.87
47,Canada,Blue Lake,Deposit,,,,unknown,,,Inferred,4.374917,%Ni,0.52
48,South Africa,Blue Ridge,,,,,"Sibanya-Stillwater, Imbani Pt",,,Measured,29.6,%Cu,0.02914859532982291
48,South Africa,Blue Ridge,,,,,"Sibanya-Stillwater, Imbani Pt",,,Measured,29.6,g/t Au,0.0560967
48,South Africa,Blue Ridge,,,,,"Sibanya-Stillwater, Imbani Pt",,,Measured,29.6,%Ni,0.11240231217618901
48,South Africa,Blue Ridge,,,,,"Sibanya-Stillwater, Imbani Pt",,,Measured,29.6,g/t Pt,1.5734069999999998
48,South Africa,Blue Ridge,,,,,"Sibanya-Stillwater, Imbani Pt",,,Measured,29.6,g/t Pd,1.387221
48,South Africa,Blue Ridge,,,,,"Sibanya-Stillwater, Imbani Pt",,,Measured,29.6,g/t Rh,0.2832852
48,South Africa,Blue Ridge,,,,,"Sibanya-Stillwater, Imbani Pt",,,Indicated,8.2,%Cu,0.02914859532982291
48,South Africa,Blue Ridge,,,,,"Sibanya-Stillwater, Imbani Pt",,,Indicated,8.2,g/t Au,0.0543968
48,South Africa,Blue Ridge,,,,,"Sibanya-Stillwater, Imbani Pt",,,Indicated,8.2,%Ni,0.11240231217618901
48,South Africa,Blue Ridge,,,,,"Sibanya-Stillwater, Imbani Pt",,,Indicated,8.2,g/t Pt,1.525728
48,South Africa,Blue Ridge,,,,,"Sibanya-Stillwater, Imbani Pt",,,Indicated,8.2,g/t Pd,1.3451840000000002
48,South Africa,Blue Ridge,,,,,"Sibanya-Stillwater, Imbani Pt",,,Indicated,8.2,g/t Rh,0.2747008
48,South Africa,Blue Ridge,,,,,"Sibanya-Stillwater, Imbani Pt",,,Inferred,8.4,%Cu,0.02914859532982291
48,South Africa,Blue Ridge,,,,,"Sibanya-Stillwater, Imbani Pt",,,Inferred,8.4,g/t Au,0.0543968
48,South Africa,Blue Ridge,,,,,"Sibanya-Stillwater, Imbani Pt",,,Inferred,8.4,%Ni,0.11240231217618901
48,South Africa,Blue Ridge,,,,,"Sibanya-Stillwater, Imbani Pt",,,Inferred,8.4,g/t Pt,1.525728
48,South Africa,Blue Ridge,,,,,"Sibanya-Stillwater, Imbani Pt",,,Inferred,8.4,g/t Pd,1.3451840000000002
48,South Africa,Blue Ridge,,,,,"Sibanya-Stillwater, Imbani Pt",,,Inferred,8.4,g/t Rh,0.2747008
49,USA,Bohemia Basin (Basin-Takanis-Flapjack),Deposit,57.98471,-136.43427,,unknown,,,Inferred,19.9584,%Cu,0.24
49,USA,Bohemia Basin (Basin-Takanis-Flapjack),Deposit,57.98471,-136.43427,,unknown,,,Inferred,19.9584,%Ni,0.42
49,USA,Bohemia Basin (Basin-Takanis-Flapjack),Deposit,57.98471,-136.43427,,unknown,,,Inferred,19.9584,%Co,0.02
50,Zimbabwe,Bokai North/South (Todal),,,,,ERG,,,Indicated,40.17,%Cu,0.18
50,Zimbabwe,Bokai North/South (Todal),,,,,ERG,,,Indicated,40.17,g/t Au,0.4
50,Zimbabwe,Bokai North/South (Todal),,,,,ERG,,,Indicated,40.17,%Ni,0.22
50,Zimbabwe,Bokai North/South (Todal),,,,,ERG,,,Indicated,40.17,g/t Pt,1.86
50,Zimbabwe,Bokai North/South (Todal),,,,,ERG,,,Indicated,40.17,g/t Pd,1.42
50,Zimbabwe,Bokai North/South (Todal),,,,,ERG,,,Indicated,40.17,g/t Rh,0.13
50,Zimbabwe,Bokai North/South (Todal),,,,,ERG,,,Inferred,41.61,%Cu,0.17
50,Zimbabwe,Bokai North/South (Todal),,,,,ERG,,,Inferred,41.61,g/t Au,0.37
50,Zimbabwe,Bokai North/South (Todal),,,,,ERG,,,Inferred,41.61,%Ni,0.21
50,Zimbabwe,Bokai North/South (Todal),,,,,ERG,,,Inferred,41.61,g/t Pt,1.74
50,Zimbabwe,Bokai North/South (Todal),,,,,ERG,,,Inferred,41.61,g/t Pd,1.23
50,Zimbabwe,Bokai North/South (Todal),,,,,ERG,,,Inferred,41.61,g/t Rh,0.13
51,South Africa,Bokoni-Ga Phasha,,,,,"Atlatsa Resource, Anglo Am Pt",,,Measured,291.42857142857144,%Cu,0.05955882352941176
51,South Africa,Bokoni-Ga Phasha,,,,,"Atlatsa Resource, Anglo Am Pt",,,Measured,291.42857142857144,g/t Au,0.17692612745098038
51,South Africa,Bokoni-Ga Phasha,,,,,"Atlatsa Resource, Anglo Am Pt",,,Measured,291.42857142857144,%Ni,0.17955882352941177
51,South Africa,Bokoni-Ga Phasha,,,,,"Atlatsa Resource, Anglo Am Pt",,,Measured,291.42857142857144,g/t Pt,2.7451910294117643
51,South Africa,Bokoni-Ga Phasha,,,,,"Atlatsa Resource, Anglo Am Pt",,,Measured,291.42857142857144,g/t Pd,2.589106372549019
51,South Africa,Bokoni-Ga Phasha,,,,,"Atlatsa Resource, Anglo Am Pt",,,Measured,291.42857142857144,g/t Rh,0.41016749999999996
51,South Africa,Bokoni-Ga Phasha,,,,,"Atlatsa Resource, Anglo Am Pt",,,Indicated,140,%Cu,0.0602332361516035
51,South Africa,Bokoni-Ga Phasha,,,,,"Atlatsa Resource, Anglo Am Pt",,,Indicated,140,g/t Au,0.1831662682215743
51,South Africa,Bokoni-Ga Phasha,,,,,"Atlatsa Resource, Anglo Am Pt",,,Indicated,140,%Ni,0.1802332361516035
51,South Africa,Bokoni-Ga Phasha,,,,,"Atlatsa Resource, Anglo Am Pt",,,Indicated,140,g/t Pt,2.7966261516034985
51,South Africa,Bokoni-Ga Phasha,,,,,"Atlatsa Resource, Anglo Am Pt",,,Indicated,140,g/t Pd,2.5976309037900878
51,South Africa,Bokoni-Ga Phasha,,,,,"Atlatsa Resource, Anglo Am Pt",,,Indicated,140,g/t Rh,0.4102000583090379
51,South Africa,Bokoni-Ga Phasha,,,,,"Atlatsa Resource, Anglo Am Pt",,,Inferred,380.40816326530614,%Cu,0.06622317596566524
51,South Africa,Bokoni-Ga Phasha,,,,,"Atlatsa Resource, Anglo Am Pt",,,Inferred,380.40816326530614,g/t Au,0.2241422746781116
51,South Africa,Bokoni-Ga Phasha,,,,,"Atlatsa Resource, Anglo Am Pt",,,Inferred,380.40816326530614,%Ni,0.18622317596566523
51,South Africa,Bokoni-Ga Phasha,,,,,"Atlatsa Resource, Anglo Am Pt",,,Inferred,380.40816326530614,g/t Pt,2.935989141630901
51,South Africa,Bokoni-Ga Phasha,,,,,"Atlatsa Resource, Anglo Am Pt",,,Inferred,380.40816326530614,g/t Pd,2.291721287553648
51,South Africa,Bokoni-Ga Phasha,,,,,"Atlatsa Resource, Anglo Am Pt",,,Inferred,380.40816326530614,g/t Rh,0.34732313304721024
52,South Africa,Bon Accord-Segalla,Deposit,,,,unknown,,,Inferred,20.3,%Ni,0.40125615763546796
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Measured,91.08,%Cu,0.0600332674571805
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Measured,91.08,g/t Au,0.160563133035253
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Measured,91.08,%Ni,0.16629018445322793
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Measured,91.08,g/t Pt,2.3312439617612477
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Measured,91.08,g/t Pd,1.2606898130769222
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Measured,91.08,g/t Rh,0.25682076163744433
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Measured,91.08,%Cr,8.505356251044352
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Indicated,175.98999999999998,%Cu,0.11083436558895393
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Indicated,175.98999999999998,g/t Au,0.1532385752132586
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Indicated,175.98999999999998,%Ni,0.1621258594238309
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Indicated,175.98999999999998,g/t Pt,2.280886143572213
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Indicated,175.98999999999998,g/t Pd,1.1638219094139775
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Indicated,175.98999999999998,g/t Rh,0.24162571721453835
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Indicated,175.98999999999998,%Cr,10.222953972676045
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Inferred,455.51,%Cu,0.052055278698601576
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Inferred,455.51,g/t Au,0.038135265601436145
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Inferred,455.51,%Ni,0.15235641369014952
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Inferred,455.51,g/t Pt,1.5250470312246296
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Inferred,455.51,g/t Pd,0.8191440510717548
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Inferred,455.51,g/t Rh,0.22222579144896226
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Inferred,455.51,%Cr,11.13528783952847
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Proven,144.51999999999998,%Cu,0.025338915029061722
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Proven,144.51999999999998,g/t Au,0.07056754998253217
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Proven,144.51999999999998,%Ni,0.10517264046498756
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Proven,144.51999999999998,g/t Pt,1.7151653053722211
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Proven,144.51999999999998,g/t Pd,0.8895104496624228
53,South Africa,Booysendal North / South-Everest,,,,,"Northam Pt, Mvelaphanda Res",,,Proven,144.51999999999998,g/t Rh,0.23992002393383474
