deposit_no,deposit_name,country,longdd,latdd,tonnage,tonnage_unit,category,commodity,grade,grade_unit,cutoff_grade,cutoff_grade_unit,year
331,Lailishan,China,98.1833333333333,24.8833333333333,80000.0,metric tons,,Sn,100.0,percent,,,1995
331,Lailishan,China,98.1833333333333,24.8833333333333,80000.0,metric tons,,Sn,100.0,percent,,,1995
332,Lianhuashan,China,116.733333333333,23.7333333333333,,,,W,,,,,
333,Limu,China,110.9,25.15,27084.0,metric tons,,Sn,100.0,percent,,,1995
333,Limu,China,110.9,25.15,27084.0,metric tons,,Sn,100.0,percent,,,1995
333,Limu,China,110.9,25.15,27084.0,metric tons,,Sn,100.0,percent,,,1995
333,Limu,China,110.9,25.15,27084.0,metric tons,,Sn,100.0,percent,,,1995
333,Limu,China,110.9,25.15,27084.0,metric tons,,Sn,100.0,percent,,,1995
333,Limu,China,110.9,25.15,27084.0,metric tons,,Sn,100.0,percent,,,1995
335,Lugu,China,102.3,28.25,,,,Fe,,,,,
335,Lugu,China,102.3,28.25,,,,Sn,,,,,
335,Lugu,China,102.3,28.25,,,,Cu,,,,,
335,Lugu,China,102.3,28.25,,,,Pb,,,,,
335,Lugu,China,102.3,28.25,,,,Zn,,,,,
336,Mahuaping,China,100.15,27.25,,,,W,,,,,
337,Meiziwo,China,114.2,24.8166666666667,,,,W,,,,,
338,Sandaozhuan,China,111.516666666667,33.9166666666667,450000.0,metric tons,,W,100.0,percent,,,
338,Sandaozhuan,China,111.516666666667,33.9166666666667,450000.0,metric tons,,W,100.0,percent,,,
338,Sandaozhuan,China,111.516666666667,33.9166666666667,450000.0,metric tons,,W,100.0,percent,,,
338,Sandaozhuan,China,111.516666666667,33.9166666666667,450000.0,metric tons,,W,100.0,percent,,,
338,Sandaozhuan,China,111.516666666667,33.9166666666667,450000.0,metric tons,,W,100.0,percent,,,
338,Sandaozhuan,China,111.516666666667,33.9166666666667,450000.0,metric tons,,W,100.0,percent,,,
338,Sandaozhuan,China,111.516666666667,33.9166666666667,450000.0,metric tons,,W,100.0,percent,,,
338,Sandaozhuan,China,111.516666666667,33.9166666666667,450000.0,metric tons,,W,100.0,percent,,,
339,Nanping; Xikeng?,China,118.141666666667,27.8333333333333,6000.0,metric tons,,Sn,100.0,percent,,,1995
340,Nantoushan; Pingguo,China,107.5,23.4,,,,Sn,,,,,
340,Nantoushan; Pingguo,China,107.5,23.4,,,,Zn,,,,,
340,Nantoushan; Pingguo,China,107.5,23.4,,,,Pb,,,,,
341,Needle Hill,China,114.166666666667,22.35,,,,W,,,,,
342,Niutangjie,China,110.6,25.8666666666667,,,,W,,,,,
343,Pangushan,China,115.416666666667,25.6333333333333,1528000.0,metric tons,,WO3,1.9,percent,,,1985
343,Pangushan,China,115.416666666667,25.6333333333333,1528000.0,metric tons,,WO3,1.9,percent,,,1985
343,Pangushan,China,115.416666666667,25.6333333333333,1528000.0,metric tons,,WO3,1.9,percent,,,1985
344,Qiajika; Jiajika,China,101.933333333333,30.0333333333333,7500.0,metric tons,,Sn,100.0,percent,,,1995
345,Qiborexia,China,90.8333333333333,31.3333333333333,,,,Sn,,,,,
346,Qinjia,China,106.666666666667,23.1416666666667,,,,Sn,,,,,
346,Qinjia,China,106.666666666667,23.1416666666667,,,,Cu,,,,,
347,Qishan,China,111.216666666667,22.6166666666667,,,,Sn,,,,,
348,Qiyishan,China,99.6333333333333,41.4333333333333,,,,W,,,,,
349,Relonggou,China,99.1,36.0833333333333,,,,Sn,,,,,
349,Relonggou,China,99.1,36.0833333333333,,,,Cu,,,,,
349,Relonggou,China,99.1,36.0833333333333,,,,Pb,,,,,
349,Relonggou,China,99.1,36.0833333333333,,,,Zn,,,,,
350,Shamai; Samai,China,116.916666666667,46.0,,,,W,,,,,
351,Shanhu; Changyingling,China,111.333333333333,24.35,50000.0,metric tons,,Sn,100.0,percent,,,1995
351,Shanhu; Changyingling,China,111.333333333333,24.35,50000.0,metric tons,,W,100.0,percent,,,1995
351,Shanhu; Changyingling,China,111.333333333333,24.35,50000.0,metric tons,,Sn,100.0,percent,,,1995
351,Shanhu; Changyingling,China,111.333333333333,24.35,50000.0,metric tons,,W,100.0,percent,,,1995
352,Shuiyanba,China,111.483333333333,24.55,,,,Sn,,,,,
353,Situpu,China,111.9,28.1,,,,W,,,,,
354,Songling,China,115.35,26.3166666666667,,,,Sn,,,,,
355,Ta'ergou,China,97.0686111111111,39.3805555555556,200000.0,metric tons,,W,100.0,percent,,,2003
355,Ta'ergou,China,97.0686111111111,39.3805555555556,200000.0,metric tons,,W,100.0,percent,,,2003
355,Ta'ergou,China,97.0686111111111,39.3805555555556,200000.0,metric tons,,W,100.0,percent,,,2003
355,Ta'ergou,China,97.0686111111111,39.3805555555556,200000.0,metric tons,,W,100.0,percent,,,2003
355,Ta'ergou,China,97.0686111111111,39.3805555555556,200000.0,metric tons,,W,100.0,percent,,,2003
355,Ta'ergou,China,97.0686111111111,39.3805555555556,200000.0,metric tons,,W,100.0,percent,,,2003
355,Ta'ergou,China,97.0686111111111,39.3805555555556,200000.0,metric tons,,W,100.0,percent,,,2003
355,Ta'ergou,China,97.0686111111111,39.3805555555556,200000.0,metric tons,,W,100.0,percent,,,2003
356,Tiechang; Yunlong,China,99.2,25.6,,,,Sn,,,,,
357,Wengyuan,China,114.116666666667,24.3,359000.0,metric tons,,WO3,1.9,percent,,,1985
357,Wengyuan,China,114.116666666667,24.3,359000.0,metric tons,,WO3,1.9,percent,,,1985
358,Wenquan; Junggar,China,80.6666666666667,45.0,,,,W,,,,,
358,Wenquan; Junggar,China,80.6666666666667,45.0,,,,Sn,,,,,
359,Wuxing,China,129.416666666667,47.8333333333333,,,,Sn,,,,,
359,Wuxing,China,129.416666666667,47.8333333333333,,,,Pb,,,,,
359,Wuxing,China,129.416666666667,47.8333333333333,,,,Zn,,,,,
359,Wuxing,China,129.416666666667,47.8333333333333,,,,Cu,,,,,
359,Wuxing,China,129.416666666667,47.8333333333333,,,,Ag,,,,,
360,Xiangdong,China,113.6,27.0833333333333,2290000.0,metric tons,,WO3,0.72,percent,,,1985
361,Xianghualing,China,112.566666666667,25.45,,,,Sn,,,,,
361,Xianghualing,China,112.566666666667,25.45,,,,W,,,,,
361,Xianghualing,China,112.566666666667,25.45,,,,Pb,,,,,
361,Xianghualing,China,112.566666666667,25.45,,,,Zn,,,,,
362,Xianglushan,China,114.316666666667,29.3166666666667,,,,W,,,,,
363,Xiangxi; Woxi,China,110.933333333333,28.5333333333333,,,,Au,,,,,
363,Xiangxi; Woxi,China,110.933333333333,28.5333333333333,,,,Sb,,,,,
363,Xiangxi; Woxi,China,110.933333333333,28.5333333333333,,,,W,,,,,
364,Xiaoliugou,China,98.0577777777778,39.1894444444444,200000.0,metric tons,,W,100.0,percent,,,2003
364,Xiaoliugou,China,98.0577777777778,39.1894444444444,200000.0,metric tons,,W,100.0,percent,,,2003
365,Xiaoling,China,115.05,26.6,,,,W,,,,,
366,Xiaolonghe,China,98.4666666666667,25.4666666666667,,,,Sn,,,,,
367,Xiatongling,China,114.5,27.6,,,,W,,,,,
368,Xingluokeng,China,116.783333333333,26.15,78000000.0,metric tons,,Mo,0.024,percent,,,1985
368,Xingluokeng,China,116.783333333333,26.15,78000000.0,metric tons,,WO3,0.23,percent,,,1985
368,Xingluokeng,China,116.783333333333,26.15,78000000.0,metric tons,,Mo,0.024,percent,,,1985
368,Xingluokeng,China,116.783333333333,26.15,78000000.0,metric tons,,WO3,0.23,percent,,,1985
368,Xingluokeng,China,116.783333333333,26.15,78000000.0,metric tons,,Mo,0.024,percent,,,1985
368,Xingluokeng,China,116.783333333333,26.15,78000000.0,metric tons,,WO3,0.23,percent,,,1985
368,Xingluokeng,China,116.783333333333,26.15,78000000.0,metric tons,,Mo,0.024,percent,,,1985
368,Xingluokeng,China,116.783333333333,26.15,78000000.0,metric tons,,WO3,0.23,percent,,,1985
369,Xinlu,China,111.65,24.6166666666667,,,,Sn,,,,,
370,Xintianling,China,112.916666666667,25.65,,,,W,,,,,
371,Xitieshan,China,95.5166666666667,37.3166666666667,27000.0,metric tons,,Sn,100.0,percent,,,1995
371,Xitieshan,China,95.5166666666667,37.3166666666667,27000.0,metric tons,,Sn,100.0,percent,,,1995
371,Xitieshan,China,95.5166666666667,37.3166666666667,27000.0,metric tons,,Sn,100.0,percent,,,1995
372,Xushan,China,115.75,27.7666666666667,,,,W,,,,,
372,Xushan,China,115.75,27.7666666666667,,,,Cu,,,,,
373,Yanbei,China,115.75,25.2833333333333,,,,Sn,,,,,
373,Yanbei,China,115.75,25.2833333333333,,,,Cu,,,,,
373,Yanbei,China,115.75,25.2833333333333,,,,Zn,,,,,
373,Yanbei,China,115.75,25.2833333333333,,,,Ag,,,,,
374,Yangbin,China,119.75,27.5833333333333,,,,Sn,,,,,
374,Yangbin,China,119.75,27.5833333333333,,,,Mo,,,,,
374,Yangbin,China,119.75,27.5833333333333,,,,W,,,,,
374,Yangbin,China,119.75,27.5833333333333,,,,Pb,,,,,
374,Yangbin,China,119.75,27.5833333333333,,,,Zn,,,,,
375,Yangchuling,China,116.333333333333,29.3333333333333,,,,W,,,,,
375,Yangchuling,China,116.333333333333,29.3333333333333,,,,Mo,,,,,
376,Yangjiatan,China,111.733333333333,27.4666666666667,,,,W,,,,,
377,Yaogangxian,China,113.283333333333,25.55,,,,W,,,,,
378,Yaoling,China,113.916666666667,24.8666666666667,,,,W,,,,,
379,Yinyan,China,111.333333333333,22.2833333333333,20.0,million metric tons,,Sn,0.5,percent,,,1995
379,Yinyan,China,111.333333333333,22.2833333333333,20.0,million metric tons,,Sn,0.5,percent,,,1995
379,Yinyan,China,111.333333333333,22.2833333333333,20.0,million metric tons,,Sn,0.5,percent,,,1995
379,Yinyan,China,111.333333333333,22.2833333333333,20.0,million metric tons,,Sn,0.5,percent,,,1995
380,Yochang,China,113.366666666667,25.1166666666667,488000.0,metric tons,,WO3,1.9,percent,,,1985
381,Youmapo,China,110.2,22.3,,,,W,,,,,
382,Zengjialong,China,115.616666666667,29.4583333333333,,,,Sn,,,,,
382,Zengjialong,China,115.616666666667,29.4583333333333,,,,Cu,,,,,
382,Zengjialong,China,115.616666666667,29.4583333333333,,,,Pb,,,,,
382,Zengjialong,China,115.616666666667,29.4583333333333,,,,Zn,,,,,
383,Lela,Cuba,-82.9458333333333,21.6194444444444,,,,W,,,,,
384,Cinovec; Zinnwald,Czech Republic,13.7663888888889,50.7280555555556,55.0,million metric tons,,Sn,0.2,percent,,,1993
384,Cinovec; Zinnwald,Czech Republic,13.7663888888889,50.7280555555556,55.0,million metric tons,,W,0.045,percent,,,1993
384,Cinovec; Zinnwald,Czech Republic,13.7663888888889,50.7280555555556,55.0,million metric tons,,Sn,0.2,percent,,,1993
384,Cinovec; Zinnwald,Czech Republic,13.7663888888889,50.7280555555556,55.0,million metric tons,,W,0.045,percent,,,1993
385,Krasno; Hub,Czech Republic,12.8,50.1,2.5,million metric tons,,Sn,0.2,percent,,,1986
385,Krasno; Hub,Czech Republic,12.8,50.1,2.5,million metric tons,,Sn,0.2,percent,,,1986
385,Krasno; Hub,Czech Republic,12.8,50.1,2.5,million metric tons,,Sn,0.2,percent,,,1986
385,Krasno; Hub,Czech Republic,12.8,50.1,2.5,million metric tons,,Sn,0.2,percent,,,1986
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,223000.0,metric tons,,Sn,0.23,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,223000.0,metric tons,,W,0.15,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,437500.0,metric tons,,Sn,0.417,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,186000.0,metric tons,,W,0.076,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,186000.0,metric tons,,Sn,0.25,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,549000.0,metric tons,,Sn,0.21,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,549000.0,metric tons,,W,0.1,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,6.7,million metric tons,,Sn,0.05,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,6.7,million metric tons,,W,0.13,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,223000.0,metric tons,,Sn,0.23,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,223000.0,metric tons,,W,0.15,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,437500.0,metric tons,,Sn,0.417,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,186000.0,metric tons,,W,0.076,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,186000.0,metric tons,,Sn,0.25,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,549000.0,metric tons,,Sn,0.21,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,549000.0,metric tons,,W,0.1,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,6.7,million metric tons,,Sn,0.05,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,6.7,million metric tons,,W,0.13,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,223000.0,metric tons,,Sn,0.23,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,223000.0,metric tons,,W,0.15,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,437500.0,metric tons,,Sn,0.417,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,186000.0,metric tons,,W,0.076,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,186000.0,metric tons,,Sn,0.25,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,549000.0,metric tons,,Sn,0.21,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,549000.0,metric tons,,W,0.1,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,6.7,million metric tons,,Sn,0.05,percent,,,1993
386,Krupka,Czech Republic,13.8622222222222,50.6955555555556,6.7,million metric tons,,W,0.13,percent,,,1993
387,Obri Dul,Czech Republic,15.75,50.7333333333333,,,,W,,,,,
388,Rotava,Czech Republic,12.5705555555556,50.3063888888889,,,,W,,,,,
390,Bishasha,D. Rep. of Congo,28.8833333333333,-1.65,,,,W,,,,,
391,Maniema; Kalima-Punia,D. Rep. of Congo,26.6666666666667,-2.5,,,,Sn,,,,,
391,Maniema; Kalima-Punia,D. Rep. of Congo,26.6666666666667,-2.5,,,,Nb,,,,,
391,Maniema; Kalima-Punia,D. Rep. of Congo,26.6666666666667,-2.5,,,,W,,,,,
391,Maniema; Kalima-Punia,D. Rep. of Congo,26.6666666666667,-2.5,,,,Au,,,,,
391,Maniema; Kalima-Punia,D. Rep. of Congo,26.6666666666667,-2.5,,,,Ta,,,,,
392,Manono,D. Rep. of Congo,26.4666666666667,-6.95,,,,Sn,,,,,
392,Manono,D. Rep. of Congo,26.4666666666667,-6.95,,,,Nb,,,,,
392,Manono,D. Rep. of Congo,26.4666666666667,-6.95,,,,Ta,,,,,
393,Manono,D. Rep. of Congo,26.4666666666667,-6.95,,,,Sn,,,,,
393,Manono,D. Rep. of Congo,26.4666666666667,-6.95,,,,Nb,,,,,
393,Manono,D. Rep. of Congo,26.4666666666667,-6.95,,,,Ta,,,,,
393,Manono,D. Rep. of Congo,26.4666666666667,-6.95,,,,Li,,,,,
394,Ylojarvi,Finland,23.5122222222222,61.6166666666667,,,,Cu,,,,,
394,Ylojarvi,Finland,23.5122222222222,61.6166666666667,,,,W,,,,,
395,Abbaretz,France,-1.63333333333333,47.6,,,,Sn,,,,,
396,Auxelles-Haut,France,6.78333333333333,47.75,,,,W,,,,,
397,Beauvoir,France,3.0,46.2166666666667,150000.0,metric tons,,Sn,100.0,percent,,,1992
397,Beauvoir,France,3.0,46.2166666666667,150000.0,metric tons,,Sn,100.0,percent,,,1992
398,Costabonne,France,2.51666666666667,42.5166666666667,1.5,million metric tons,,WO3,0.35,percent,,,1986
399,Fumade,France,2.48333333333333,43.65,1300000.0,metric tons,,WO3,1.1,percent,,,1987
400,La Bosse,France,3.0,46.2166666666667,6000.0,metric tons,,WO3,100.0,percent,,,1992
400,La Bosse,France,3.0,46.2166666666667,6000.0,metric tons,,WO3,100.0,percent,,,1992
401,La Faviere,France,6.83333333333333,43.5416666666667,,,,W,,,,,
402,Montbelleux,France,-1.18333333333333,48.3333333333333,2.8,million metric tons,,Sn,0.17,percent,,,1989
402,Montbelleux,France,-1.18333333333333,48.3333333333333,2.8,million metric tons,,WO3,0.23,percent,,,1989
403,Montredon,France,2.33333333333333,43.7333333333333,1420000.0,metric tons,,WO3,0.7,percent,,,1980
404,Puy les Vignes,France,1.48333333333333,45.85,,,,W,,,,,
405,Saint Renan,France,-4.63333333333333,48.4166666666667,,,,Sn,,,,,
406,Salau,France,1.28333333333333,42.7833333333333,3000.0,metric tons,,WO3,100.0,percent,,,1998
406,Salau,France,1.28333333333333,42.7833333333333,3000.0,metric tons,,WO3,100.0,percent,,,1998
407,Altenberg,Germany,13.7658333333333,50.7627777777778,,,,Sn,,,,,
408,Ehrenfriedersdorf,Germany,12.9758333333333,50.6383333333333,,,,Sn,,,,,
408,Ehrenfriedersdorf,Germany,12.9758333333333,50.6383333333333,,,,W,,,,,
409,Geyer,Germany,12.9311111111111,50.6172222222222,,,,Sn,,,,,
410,Gottesberg,Germany,12.4844444444444,50.4280555555556,,,,Sn,,,,,
410,Gottesberg,Germany,12.4844444444444,50.4280555555556,,,,Cu,,,,,
411,Haemmerlein,Germany,12.8380555555556,50.4683333333333,12263000.0,metric tons,,Sn,0.42,percent,,,1993
411,Haemmerlein,Germany,12.8380555555556,50.4683333333333,12263000.0,metric tons,,Sn,0.42,percent,,,1993
412,Pechtelsgrun,Germany,12.4269444444444,50.5863888888889,,,,W,,,,,
413,Poehla-Globenstein,Germany,12.8041666666667,50.4947222222222,,,,Sn,,,,,
413,Poehla-Globenstein,Germany,12.8041666666667,50.4947222222222,,,,W,,,,,
413,Poehla-Globenstein,Germany,12.8041666666667,50.4947222222222,,,,U,,,,,
414,Tellerhaeuser,Germany,12.8741666666667,50.445,,,,Sn,,,,,
414,Tellerhaeuser,Germany,12.8741666666667,50.445,,,,Zn,,,,,
415,Zinnwald; Cinovec,Germany,13.7669444444444,50.7336111111111,,,,Sn,,,,,
415,Zinnwald; Cinovec,Germany,13.7669444444444,50.7336111111111,,,,W,,,,,
417,Ixtahuacan; Anabella-Los Lirios,Guatemala,-91.9166666666667,15.3333333333333,,,,Sb,,,,,
417,Ixtahuacan; Anabella-Los Lirios,Guatemala,-91.9166666666667,15.3333333333333,,,,W,,,,,
417,Ixtahuacan; Anabella-Los Lirios,Guatemala,-91.9166666666667,15.3333333333333,,,,Au,,,,,
418,Agargaon,India,79.4833333333333,21.1,1.34,million metric tons,,WO3,0.21,percent,,,1979
418,Agargaon,India,79.4833333333333,21.1,1.34,million metric tons,,WO3,0.21,percent,,,1979
419,Balda,India,72.925,24.9083333333333,,,,W,,,,,
420,Bankura District,India,86.8166666666667,22.95,0.4,million metric tons,,WO3,0.1,percent,,,1975
420,Bankura District,India,86.8166666666667,22.95,0.4,million metric tons,,WO3,0.1,percent,,,1975
421,Bastar-Koraput District,India,81.9166666666667,18.6333333333333,,,,Sn,,,,,
422,Degana,India,74.3333333333333,26.9333333333333,3800.0,metric tons,,WO3,0.6,percent,,,1979
422,Degana,India,74.3333333333333,26.9333333333333,3800.0,metric tons,,WO3,0.6,percent,,,1979
423,Mansong,India,88.5833333333333,27.1666666666667,,,,W,,,,,
424,Bukit Bais,Indonesia,105.85,-1.68333333333333,,,,Sn,,,,,
425,Pemali,Indonesia,106.052777777778,-1.85833333333333,40.0,million metric tons,,Sn,0.028,percent,,,1988
425,Pemali,Indonesia,106.052777777778,-1.85833333333333,40.0,million metric tons,,Sn,0.028,percent,,,1988
426,Tempilang,Indonesia,105.663888888889,-2.09444444444444,,,,Sn,,,,,
428,Bangka Island,Indonesia,106.4,-2.58333333333333,,,,Sn,,,,,
429,Batu Besi,Indonesia,108.233333333333,-2.78333333333333,,,,Sn,,,,,
430,Kelapa Kampit; Nam Salu,Indonesia,108.082222222222,-2.69388888888889,,,,Sn,,,,,
431,Tebrong,Indonesia,107.980833333333,-3.15527777777778,,,,Sn,,,,,
432,Tikus,Indonesia,107.783333333333,-2.64722222222222,2.0,million metric tons,Indicated,Sn,0.3,percent,,,1985
432,Tikus,Indonesia,107.783333333333,-2.64722222222222,2.0,million metric tons,Indicated,Sn,0.3,percent,,,1985
432,Tikus,Indonesia,107.783333333333,-2.64722222222222,2.0,million metric tons,Indicated,W,0.1,percent,,,1985
432,Tikus,Indonesia,107.783333333333,-2.64722222222222,2.0,million metric tons,Indicated,W,0.1,percent,,,1985
432,Tikus,Indonesia,107.783333333333,-2.64722222222222,2.0,million metric tons,Indicated,Sn,0.3,percent,,,1985
432,Tikus,Indonesia,107.783333333333,-2.64722222222222,2.0,million metric tons,Indicated,Sn,0.3,percent,,,1985
432,Tikus,Indonesia,107.783333333333,-2.64722222222222,2.0,million metric tons,Indicated,W,0.1,percent,,,1985
432,Tikus,Indonesia,107.783333333333,-2.64722222222222,2.0,million metric tons,Indicated,W,0.1,percent,,,1985
435,Singkep Island,Indonesia,104.533333333333,-0.5,,,,Sn,,,,,
436,Monte Valerio,Italy,10.6,43.05,,,,Sn,,,,,
437,Canali Serci,Italy,8.68333333333333,39.2833333333333,,,,Sn,,,,,
438,Fujigatani,Japan,132.010833333333,34.1080555555556,,,,W,,,,,
438,Fujigatani,Japan,132.010833333333,34.1080555555556,,,,Cu,,,,,
439,Kiwada,Japan,132.041666666667,34.1452777777778,,,,W,,,,,
439,Kiwada,Japan,132.041666666667,34.1452777777778,,,,Sn,,,,,
440,Kuga,Japan,131.978333333333,34.1983333333333,,,,W,,,,,
440,Kuga,Japan,131.978333333333,34.1983333333333,,,,Cu,,,,,
440,Kuga,Japan,131.978333333333,34.1983333333333,,,,Sn,,,,,
440,Kuga,Japan,131.978333333333,34.1983333333333,,,,Zn,,,,,
442,Hoei,Japan,131.446944444444,32.8869444444444,,,,Sn,,,,,
442,Hoei,Japan,131.446944444444,32.8869444444444,,,,Zn,,,,,
443,Kiura; Shinkiura,Japan,131.553055555556,32.8597222222222,,,,Sn,,,,,
444,Mitate,Japan,131.468055555556,32.8144444444444,,,,Sn,,,,,
445,Obira,Japan,131.351111111111,32.8325,,,,Sn,,,,,
445,Obira,Japan,131.351111111111,32.8325,,,,Cu,,,,,
446,Toroku,Japan,131.383055555556,32.7616666666667,,,,Cu,,,,,
446,Toroku,Japan,131.383055555556,32.7616666666667,,,,Pb,,,,,
446,Toroku,Japan,131.383055555556,32.7616666666667,,,,Zn,,,,,
446,Toroku,Japan,131.383055555556,32.7616666666667,,,,Ag,,,,,
